Ref	x	y	Connectivity	Point First Moment	Point Second Moment	Visual Integration [HH]	conn	integ
5373998	52.67857143	147.2631579	79	2590.9165	119008	2.6153395	3	1.450893
5373999	52.67857143	154.7578947	65	2041.7736	92592	2.2099118	3	1.450893
5374000	52.67857143	162.2526316	61	1813.4249	77952	2.199693	3	1.450893
5374001	52.67857143	169.7473684	62	1869.3685	80528	2.1999142	3	1.450893
5374002	52.67857143	177.2421053	68	2307.4106	115216	2.5353429	3	1.450893
5374035	52.67857143	424.5684211	319	39311.18	6611008	3.4624281	5	1.3457561
5374036	52.67857143	432.0631579	318	39186.813	6624080	3.4618804	5	1.3457561
5374037	52.67857143	439.5578947	278	30610.195	4722928	3.4433589	5	1.3457561
5439497	60.11904762	-130.0421053	66	1885.8062	66944	2.2356503	2	1.043339
5439498	60.11904762	-122.5473684	68	1916.1541	68592	2.2358787	2	1.043339
5439499	60.11904762	-115.0526316	68	1966.5565	73488	2.2358787	2	1.043339
5439521	60.11904762	49.83157895	134	7997.1948	747504	2.532409	3	1.238096
5439522	60.11904762	57.32631579	147	6910.8276	530400	3.1065512	3	1.238096
5439523	60.11904762	64.82105263	127	4401.0454	217696	2.9033496	3	1.238096
5439524	60.11904762	72.31578947	101	3726.261	201568	2.5513053	3	1.238096
5439531	60.11904762	124.7789474	89	2969.9875	147008	2.4463439	3	1.450893
5439532	60.11904762	132.2736842	92	2936.6675	136752	2.4477119	3	1.450893
5439533	60.11904762	139.7684211	99	3310.3645	158208	2.6212921	3	1.450893
5439534	60.11904762	147.2631579	99	3572.498	176592	2.6225486	3	1.450893
5439535	60.11904762	154.7578947	94	3755.3616	202896	2.6178424	3	1.450893
5439536	60.11904762	162.2526316	91	3866.8154	226752	2.8922212	3	1.450893
5439571	60.11904762	424.5684211	318	38950.738	6458144	3.4618804	5	1.3457561
5439572	60.11904762	432.0631579	317	38822.012	6469088	3.4613328	5	1.3457561
5439573	60.11904762	439.5578947	286	32453.623	5125872	3.4476991	5	1.3457561
5505033	67.55952381	-130.0421053	66	1917.6276	70192	2.2356503	2	1.043339
5505034	67.55952381	-122.5473684	68	1933.8439	70240	2.2358787	2	1.043339
5505035	67.55952381	-115.0526316	66	1871.9302	68592	2.234509	2	1.043339
5505058	67.55952381	57.32631579	93	2594.5044	100192	2.8463249	3	1.238096
5505059	67.55952381	64.82105263	89	2329.5198	83856	2.8826962	3	1.238096
5505067	67.55952381	124.7789474	73	2803.2905	163056	2.2139363	3	1.450893
5505068	67.55952381	132.2736842	87	3009.6326	156912	2.4441578	3	1.450893
5505069	67.55952381	139.7684211	98	3359.4551	166528	2.4493558	3	1.450893
5505108	67.55952381	432.0631579	319	39020.402	6440480	3.4624281	5	1.3457561
5505109	67.55952381	439.5578947	296	34561.086	5583216	3.4531395	5	1.3457561
5570570	75	-122.5473684	66	1884.7623	70096	2.2354219	2	1.043339
5570571	75	-115.0526316	67	1944.3701	73616	2.2347372	2	1.043339
5570594	75	57.32631579	87	2308.8762	79856	2.844475	3	1.820729
5570595	75	64.82105263	67	1507.8547	41904	2.6905873	3	1.450893
5570603	75	124.7789474	75	3021.1711	183712	2.215281	3	1.450893
5570604	75	132.2736842	41	640.2558	13120	2.0395699	3	1.450893
5570605	75	139.7684211	39	717.82959	17920	2.247591	3	1.450893
5570644	75	432.0631579	319	38980.781	6388800	3.4624281	5	1.3457561
5570645	75	439.5578947	306	36389.152	5903168	3.4553206	5	1.3457561
5636106	82.44047619	-122.5473684	66	1935.4766	75456	2.2354219	2	1.043339
5636107	82.44047619	-115.0526316	68	2015.5338	78624	2.2349653	2	1.043339
5636130	82.44047619	57.32631579	86	2241.0837	73968	2.8463249	3	1.820729
5636131	82.44047619	64.82105263	59	1231.3447	31600	2.6886036	3	1.450893
5636139	82.44047619	124.7789474	32	466.76163	8928	2.036912	3	1.450893
5636140	82.44047619	132.2736842	34	473.27283	8176	2.0374811	3	1.450893
5636141	82.44047619	139.7684211	35	593.44714	12624	2.03862	3	1.450893
5636180	82.44047619	432.0631579	320	38979.637	6347776	3.462976	5	1.3457561
5636181	82.44047619	439.5578947	316	38260.523	6264688	3.4607854	5	1.3457561
5701642	89.88095238	-122.5473684	65	1941.6389	79104	2.2351937	2	1.043339
5701643	89.88095238	-115.0526316	73	2370.5774	105856	2.4182281	2	1.043339
5701666	89.88095238	57.32631579	86	2312.532	79504	2.8463249	3	1.820729
5701667	89.88095238	64.82105263	65	1319.1053	33872	2.6929049	3	1.450893
5701668	89.88095238	72.31578947	24	281.72098	3904	2.4565048	3	1.450893
5701675	89.88095238	124.7789474	31	431.1268	7408	2.0359645	3	1.450893
5701676	89.88095238	132.2736842	36	569.9364	11216	2.03862	3	1.450893
5701716	89.88095238	432.0631579	321	38985.293	6316592	3.4635241	5	1.3457561
5701717	89.88095238	439.5578947	324	39014.434	6339856	3.4657183	5	1.3457561
5767178	97.32142857	-122.5473684	63	1900.621	80528	2.2338245	2	1.043339
5767179	97.32142857	-115.0526316	85	3150.9863	161664	2.4225113	2	1.043339
5767201	97.32142857	49.83157895	86	2643.0852	104032	2.8466952	9	1.820729
5767202	97.32142857	57.32631579	87	2343.5073	80544	2.8470654	3	1.820729
5767203	97.32142857	64.82105263	62	1262.3158	33776	2.6922424	3	1.450893
5767204	97.32142857	72.31578947	44	780.03009	18976	2.3920579	3	1.450893
5767205	97.32142857	79.81052632	26	296.87582	4096	2.176285	3	1.450893
5767206	97.32142857	87.30526316	23	262.98779	3520	2.1745548	3	1.450893
5767208	97.32142857	102.2947368	18	187.01343	2288	2.0792992	3	1.450893
5767209	97.32142857	109.7894737	21	268.82205	4720	2.1745548	3	1.450893
5767210	97.32142857	117.2842105	38	641.3053	14032	2.2587268	3	1.450893
5767211	97.32142857	124.7789474	40	697.90247	15648	2.2596598	3	1.450893
5767212	97.32142857	132.2736842	41	788.84613	19136	2.2601266	3	1.450893
5767252	97.32142857	432.0631579	325	39042.84	6296096	3.4662673	5	1.3457561
5767253	97.32142857	439.5578947	329	39226.676	6334496	3.4684651	5	1.3457561
5767254	97.32142857	447.0526316	146	8630.7432	744272	2.9258652	5	1.3457561
5832714	104.7619048	-122.5473684	63	1994.0314	90800	2.2338245	2	1.043339
5832715	104.7619048	-115.0526316	98	3878.741	204992	2.4254651	2	1.043339
5832716	104.7619048	-107.5578947	90	3451.1895	177232	2.2386236	2	1.043339
5832737	104.7619048	49.83157895	95	3100.8582	128512	2.8500321	9	1.820729
5832738	104.7619048	57.32631579	89	2421.1348	83648	2.8478067	9	1.820729
5832739	104.7619048	64.82105263	65	1428.8442	41920	2.6932364	3	1.450893
5832740	104.7619048	72.31578947	52	1095.9562	30736	2.3944135	3	1.450893
5832741	104.7619048	79.81052632	39	663.44293	16224	2.3904901	3	1.450893
5832742	104.7619048	87.30526316	31	396.78143	6272	2.1778011	3	1.450893
5832743	104.7619048	94.8	31	408.52664	6688	2.1778011	3	1.450893
5832744	104.7619048	102.2947368	34	498.94174	9280	2.1795363	3	1.450893
5832745	104.7619048	109.7894737	42	788.73242	19552	2.25896	3	1.450893
5832746	104.7619048	117.2842105	42	796.91217	19232	2.2601266	3	1.450893
5832747	104.7619048	124.7789474	44	890.83582	22336	2.2610607	3	1.450893
5832787	104.7619048	424.5684211	73	2817.6294	172832	2.5277286	2	0.95729101
5832788	104.7619048	432.0631579	366	41196.754	6386144	3.5006473	5	1.3457561
5832789	104.7619048	439.5578947	367	41704.133	6507856	3.5012074	5	1.3457561
5832790	104.7619048	447.0526316	242	21214.023	2820896	3.1677108	5	1.3457561
5898250	112.202381	-122.5473684	66	2204.884	106272	2.234509	2	1.043339
5898251	112.202381	-115.0526316	101	3952.708	204688	2.4262719	2	1.043339
5898252	112.202381	-107.5578947	89	3280.6121	160624	2.2383945	2	1.043339
5898274	112.202381	57.32631579	70	2017.3949	75472	2.8367314	9	1.820729
5898275	112.202381	64.82105263	56	1391.1594	44368	2.8308597	9	1.820729
5898277	112.202381	79.81052632	43	886.91577	24912	2.390229	3	1.450893
5898278	112.202381	87.30526316	36	569.29785	11152	2.2966568	3	1.450893
5898279	112.202381	94.8	35	548.65802	10608	2.1801879	3	1.450893
5898280	112.202381	102.2947368	41	798.67822	20640	2.2575617	3	1.450893
5898281	112.202381	109.7894737	46	945.31628	24032	2.2610607	3	1.450893
5898308	112.202381	312.1473684	71	2446.0957	112560	2.5271447	2	0.95729101
5898309	112.202381	319.6421053	73	2481.908	110032	2.5277286	2	0.95729101
5898310	112.202381	327.1368421	75	2562.9702	111984	2.5283127	2	0.95729101
5898311	112.202381	334.6315789	76	2621.1814	114512	2.5286047	2	0.95729101
5898312	112.202381	342.1263158	76	2648.4387	117056	2.5286047	2	0.95729101
5898313	112.202381	349.6210526	76	2740.634	126304	2.5286047	2	0.95729101
5898314	112.202381	357.1157895	74	2704.6599	129232	2.5280206	2	0.95729101
5898315	112.202381	364.6105263	70	2548.2473	125360	2.5268528	2	0.95729101
5898316	112.202381	372.1052632	66	2352.8613	117152	2.5256863	2	0.95729101
5898317	112.202381	379.6	62	2119.5315	103504	2.5245206	2	0.95729101
5898318	112.202381	387.0947368	58	1925.4146	94832	2.5233562	2	0.95729101
5898319	112.202381	394.5894737	58	1928.8711	96800	2.5233562	2	0.95729101
5898320	112.202381	402.0842105	57	1859.9482	92960	2.5230653	2	0.95729101
5898321	112.202381	409.5789474	57	1877.8036	97392	2.5230653	2	0.95729101
5898322	112.202381	417.0736842	59	1927.7212	102064	2.5236473	2	0.95729101
5898323	112.202381	424.5684211	65	2028.2386	104752	2.5253947	2	0.95729101
5898324	112.202381	432.0631579	358	40336.672	6267264	3.4961729	5	1.3655469
5898325	112.202381	439.5578947	360	40871.141	6374656	3.4972904	5	1.3655469
5898326	112.202381	447.0526316	257	24345.939	3463408	3.1746039	5	1.3457561
5963786	119.6428571	-122.5473684	93	3665.6643	196240	2.4246588	2	1.043339
5963787	119.6428571	-115.0526316	100	3842.0061	195728	2.4260027	2	1.043339
5963788	119.6428571	-107.5578947	89	3218.0291	153456	2.2383945	2	1.043339
5963810	119.6428571	57.32631579	106	5832.0327	495808	3.3362625	9	1.820729
5963811	119.6428571	64.82105263	57	1463.6082	49056	2.8312261	9	1.820729
5963842	119.6428571	297.1578947	75	2680.4824	134608	2.5283127	2	0.95729101
5963843	119.6428571	304.6526316	76	2640.5474	125920	2.5286047	2	0.95729101
5963844	119.6428571	312.1473684	78	2661.7534	121200	2.5291893	2	0.95729101
5963845	119.6428571	319.6421053	78	2645.8147	116928	2.5291893	2	0.95729101
5963846	119.6428571	327.1368421	78	2650.2656	115184	2.5291893	2	0.95729101
5963847	119.6428571	334.6315789	76	2628.0947	114928	2.5286047	2	0.95729101
5963848	119.6428571	342.1263158	67	2282.2476	100944	2.5259778	2	0.95729101
5963849	119.6428571	349.6210526	57	1768.0774	72912	2.5230653	2	0.95729101
5963850	119.6428571	357.1157895	53	1516.6643	57968	2.5219023	2	0.95729101
5963851	119.6428571	364.6105263	50	1351.5707	49264	2.5210307	2	0.95729101
5963852	119.6428571	372.1052632	49	1240.8077	40512	2.5207403	2	0.95729101
5963853	119.6428571	379.6	48	1197.2742	39264	2.5204499	2	0.95729101
5963854	119.6428571	387.0947368	49	1240.5648	42128	2.5207403	2	0.95729101
5963855	119.6428571	394.5894737	48	1209.879	42272	2.5204499	2	0.95729101
5963856	119.6428571	402.0842105	48	1247.9015	46704	2.5204499	2	0.95729101
5963857	119.6428571	409.5789474	50	1294.7635	49280	2.5210307	2	0.95729101
5963858	119.6428571	417.0736842	52	1390.4429	56656	2.5216117	2	0.95729101
5963859	119.6428571	424.5684211	60	1646.3975	66880	2.5239384	2	0.95729101
5963860	119.6428571	432.0631579	253	24559.162	3508784	3.2308497	5	1.3655469
5963861	119.6428571	439.5578947	354	40417.211	6335984	3.4939399	5	1.3655469
5963862	119.6428571	447.0526316	276	27871.283	4122192	3.4207513	5	1.3655469
6029322	127.0833333	-122.5473684	105	4160.1919	219648	2.427887	2	1.043339
6029323	127.0833333	-115.0526316	99	3785.302	193632	2.425734	2	1.043339
6029324	127.0833333	-107.5578947	88	3104.5791	142960	2.2381656	2	1.043339
6029346	127.0833333	57.32631579	118	6497.1587	509072	2.9890106	9	1.820729
6029347	127.0833333	64.82105263	99	5200.0303	425408	3.3321981	9	1.820729
6029348	127.0833333	72.31578947	30	476.89557	9520	2.5623591	9	1.820729
6029374	127.0833333	267.1789474	69	2807.7744	175264	2.526561	2	0.95729101
6029375	127.0833333	274.6736842	74	2699.616	150096	2.5280206	2	0.95729101
6029376	127.0833333	282.1684211	72	2446.9182	126032	2.5274365	2	0.95729101
6029377	127.0833333	289.6631579	70	2250.7368	108528	2.5268528	2	0.95729101
6029378	127.0833333	297.1578947	68	2111.0432	96752	2.5262694	2	0.95729101
6029379	127.0833333	304.6526316	62	1747.4388	69936	2.5245206	2	0.95729101
6029380	127.0833333	312.1473684	51	1227.4478	39216	1.9694488	2	0.95729101
6029397	127.0833333	439.5578947	327	39264.508	6289760	3.4673657	5	1.3655469
6029398	127.0833333	447.0526316	270	29012.838	4398208	3.4202166	5	1.3655469
6094858	134.5238095	-122.5473684	103	4041.844	215008	2.4273484	2	1.043339
6094859	134.5238095	-115.0526316	98	3739.7278	192880	2.4254651	2	1.043339
6094860	134.5238095	-107.5578947	88	3102.8801	142112	2.2381656	2	1.043339
6094883	134.5238095	64.82105263	114	5930.4512	445552	2.9869704	9	1.820729
6094884	134.5238095	72.31578947	68	3255.4277	268048	3.3130274	9	1.820729
6094905	134.5238095	229.7052632	59	2753.3945	201392	2.5236473	2	0.95729101
6094906	134.5238095	237.2	60	2498.1658	165792	2.5239384	2	0.95729101
6094907	134.5238095	244.6947368	60	2241.3918	137360	2.5239384	2	0.95729101
6094908	134.5238095	252.1894737	60	2043.587	115728	2.5239384	2	0.95729101
6094909	134.5238095	259.6842105	59	1816.8196	94528	2.5236473	2	0.95729101
6094910	134.5238095	267.1789474	56	1457.1521	60960	2.5198693	2	0.95729101
6094911	134.5238095	274.6736842	51	1064.079	31248	1.9694488	2	0.95729101
6094912	134.5238095	282.1684211	50	997.29401	26672	1.9692715	2	0.95729101
6094913	134.5238095	289.6631579	48	939.1106	24080	1.9689173	2	0.95729101
6094914	134.5238095	297.1578947	47	951.40167	25152	1.968563	2	0.95729101
6094915	134.5238095	304.6526316	44	955.19177	27536	1.9680318	2	0.95729101
6094933	134.5238095	439.5578947	321	39290.672	6318320	3.4640725	5	1.3655469
6094934	134.5238095	447.0526316	271	30333.244	4672352	3.4368691	5	1.3655469
6160393	141.9642857	-130.0421053	63	1780.1973	70560	2.0862377	2	1.043339
6160394	141.9642857	-122.5473684	102	4021.0623	219008	2.4270792	2	1.043339
6160395	141.9642857	-115.0526316	97	3721.0752	195088	2.4251962	2	1.043339
6160419	141.9642857	64.82105263	112	5801.7178	427408	2.9861553	9	1.820729
6160420	141.9642857	72.31578947	94	4750.8921	359296	2.9555032	9	1.820729
6160421	141.9642857	79.81052632	36	600.67432	12288	2.5641606	9	1.820729
6160440	141.9642857	222.2105263	55	2323.5203	146464	2.5201595	2	0.95729101
6160441	141.9642857	229.7052632	53	1868.4271	98832	1.9724667	2	0.95729101
6160442	141.9642857	237.2	51	1503.9808	66544	1.9694488	2	0.95729101
6160443	141.9642857	244.6947368	51	1373.0981	56496	1.9694488	2	0.95729101
6160444	141.9642857	252.1894737	50	1197.0155	43232	1.9692715	2	0.95729101
6160445	141.9642857	259.6842105	49	1057.8865	33184	1.9690944	2	0.95729101
6160446	141.9642857	267.1789474	47	913.9447	24384	1.968563	2	0.95729101
6160447	141.9642857	274.6736842	47	898.15723	22592	1.968563	2	0.95729101
6160448	141.9642857	282.1684211	46	863.97284	20480	1.9683858	2	0.95729101
6160449	141.9642857	289.6631579	44	839.83752	20064	1.9680318	2	0.95729101
6160469	141.9642857	439.5578947	319	39179.105	6301440	3.462976	5	1.3655469
6160470	141.9642857	447.0526316	273	30851.764	4742096	3.4379489	5	1.3655469
6225929	149.4047619	-130.0421053	63	1632.6245	58480	2.0862377	2	1.043339
6225930	149.4047619	-122.5473684	100	4003.2542	226528	2.4265409	2	1.043339
6225931	149.4047619	-115.0526316	96	3736.3469	201200	2.4249275	2	1.043339
6225956	149.4047619	72.31578947	98	4760.292	346400	2.9780273	9	1.820729
6225957	149.4047619	79.81052632	120	5564.7905	381952	3.2147121	9	1.820729
6225975	149.4047619	214.7157895	50	1972.3103	101888	1.9692715	2	0.95729101
6225976	149.4047619	222.2105263	50	1788.7352	87536	1.9692715	2	0.95729101
6225977	149.4047619	229.7052632	49	1544.004	68640	1.9690944	2	0.95729101
6225978	149.4047619	237.2	48	1344.6791	54752	1.9689173	2	0.95729101
6225979	149.4047619	244.6947368	47	1163.7821	41792	1.968563	2	0.95729101
6225980	149.4047619	252.1894737	47	1078.594	35392	1.968563	2	0.95729101
6225981	149.4047619	259.6842105	46	963.86041	27424	1.9683858	2	0.95729101
6226005	149.4047619	439.5578947	317	39107.637	6309008	3.4613328	5	1.3655469
6226006	149.4047619	447.0526316	275	31194.801	4795712	3.4390297	5	1.3655469
6291464	156.8452381	-137.5368421	64	1684.6058	60768	2.0868344	2	1.043339
6291465	156.8452381	-130.0421053	66	1756.0332	67360	2.4147589	2	1.043339
6291466	156.8452381	-122.5473684	97	3889.72	225072	2.425734	2	1.043339
6291492	156.8452381	72.31578947	121	4975.9009	295296	3.1852322	9	1.820729
6291493	156.8452381	79.81052632	120	5168.6328	332176	2.8724792	9	1.820729
6291494	156.8452381	87.30526316	120	5303.4771	349360	3.2147121	9	1.820729
6291495	156.8452381	94.8	113	5553.0181	396048	3.1894104	9	1.820729
6291541	156.8452381	439.5578947	316	39272.418	6373040	3.4607854	5	1.3655469
6291542	156.8452381	447.0526316	277	31643.572	4870832	3.4401109	5	1.3655469
6291543	156.8452381	454.5473684	175	15745.33	2111184	3.1278653	5	1.3655469
6356999	164.2857143	-145.0315789	63	1584.3719	52608	2.0866354	2	1.043339
6357000	164.2857143	-137.5368421	66	1652.9528	55888	2.0872326	2	1.043339
6357001	164.2857143	-130.0421053	73	2259.3511	110400	2.4192975	2	1.043339
6357002	164.2857143	-122.5473684	97	4018.833	242640	2.425734	2	1.043339
6357027	164.2857143	64.82105263	50	1226.0391	42464	2.7356601	2	1.3457561
6357028	164.2857143	72.31578947	78	2148.5068	83104	3.0652115	2	1.3457561
6357029	164.2857143	79.81052632	114	4373.1089	245792	3.1810648	9	1.820729
6357030	164.2857143	87.30526316	117	4791.8862	290528	2.8709717	9	1.820729
6357031	164.2857143	94.8	104	4413.875	283552	3.2048252	9	1.820729
6357032	164.2857143	102.2947368	91	4262.9438	304848	2.9976089	9	1.820729
6357078	164.2857143	447.0526316	280	32412.676	5039440	3.4411929	5	1.3655469
6357079	164.2857143	454.5473684	209	20250.715	2767792	3.1431408	5	1.3655469
6422535	171.7261905	-145.0315789	64	1543.9001	49008	2.0868344	2	1.043339
6422536	171.7261905	-137.5368421	63	1449.911	44032	2.0862377	2	1.043339
6422537	171.7261905	-130.0421053	76	2605.3809	145936	2.4201002	2	1.043339
6422562	171.7261905	57.32631579	44	989.64471	31216	2.7322445	2	1.3457561
6422563	171.7261905	64.82105263	43	894.09955	26448	2.7312214	2	1.3457561
6422564	171.7261905	72.31578947	63	1872.7461	80624	3.0532365	2	1.3457561
6422565	171.7261905	79.81052632	60	1607.4393	58512	3.0037811	9	1.3457561
6422566	171.7261905	87.30526316	80	3047.3376	172608	2.687613	9	1.820729
6422567	171.7261905	94.8	87	3594.6892	221360	2.6899257	9	1.820729
6422568	171.7261905	102.2947368	83	3604.1082	238096	3.009151	9	1.820729
6422569	171.7261905	109.7894737	85	3968.5806	276912	2.9922802	9	1.820729
6422614	171.7261905	447.0526316	283	33058.852	5188704	3.4428172	5	1.3655469
6422615	171.7261905	454.5473684	223	21664.305	2898800	3.1494741	5	1.3655469
6488070	179.1666667	-152.5263158	69	1786.6732	59344	2.0878301	2	1.043339
6488071	179.1666667	-145.0315789	65	1532.3751	47376	2.0870335	2	1.043339
6488072	179.1666667	-137.5368421	63	1442.1907	43280	2.0862377	2	1.043339
6488073	179.1666667	-130.0421053	80	3128.5862	203456	2.4211712	2	1.043339
6488096	179.1666667	42.33684211	47	1089.358	33520	2.7332683	2	1.3457561
6488097	179.1666667	49.83157895	44	918.67871	25776	2.7322445	2	1.3457561
6488098	179.1666667	57.32631579	43	871.83765	24256	2.7315624	2	1.3457561
6488099	179.1666667	64.82105263	42	854.38556	23776	2.7308805	2	1.3457561
6488103	179.1666667	94.8	78	2894.741	154256	2.6862934	9	1.820729
6488104	179.1666667	102.2947368	83	3300.7249	192192	2.6879432	9	1.820729
6488105	179.1666667	109.7894737	83	3455.2012	216176	2.9922802	9	1.820729
6488106	179.1666667	117.2842105	88	4024.1069	270864	2.9935083	9	1.820729
6488150	179.1666667	447.0526316	287	34022.879	5431072	3.4449852	5	1.3655469
6488151	179.1666667	454.5473684	225	21673.771	2841488	3.1476619	5	1.3655469
6553606	186.6071429	-152.5263158	70	1780.4163	58512	2.0880291	2	1.043339
6553607	186.6071429	-145.0315789	66	1572.7589	49488	2.0872326	2	1.043339
6553608	186.6071429	-137.5368421	62	1464.13	46144	2.0860386	2	1.043339
6553631	186.6071429	34.84210526	50	1183.106	36320	2.7342927	2	1.3457561
6553632	186.6071429	42.33684211	44	902.23474	24432	2.7322445	2	1.3457561
6553633	186.6071429	49.83157895	42	824.36511	21552	2.7312214	2	1.3457561
6553634	186.6071429	57.32631579	41	791.83057	19696	2.7305398	2	1.3457561
6553640	186.6071429	102.2947368	77	2751.6758	137920	2.6859636	9	1.820729
6553641	186.6071429	109.7894737	78	2970.4402	163376	2.6846457	9	1.820729
